journey_id,touchpoint_sequence,num_touchpoints,converted,revenue
3255,Paid Search;Paid Search;Paid Search,3,0,0.0
3256,Organic Search;Display;Direct,3,0,0.0
3257,Organic Search,1,0,0.0
3258,Organic Search;Email;Organic Search;Email,4,0,0.0
3259,Paid Search,1,0,0.0
3260,Direct;Organic Search,2,0,0.0
3261,Email;Paid Search;Display;Social Media;Direct,5,1,36.45
3262,Social Media;Email;Social Media;Email;Direct,5,0,0.0
3263,Direct;Organic Search,2,0,0.0
3264,Display,1,0,0.0
3265,Direct;Organic Search,2,0,0.0
3266,Paid Search;Direct,2,0,0.0
3267,Social Media,1,1,68.3
3268,Social Media,1,0,0.0
3269,Paid Search,1,0,0.0
3270,Paid Search,1,0,0.0
3271,Organic Search;Display;Social Media,3,0,0.0
3272,Display;Paid Search,2,0,0.0
3273,Display;Display,2,0,0.0
3274,Paid Search;Social Media,2,0,0.0
3275,Direct,1,0,0.0
3276,Paid Search;Paid Search,2,0,0.0
3277,Organic Search;Paid Search,2,0,0.0
3278,Organic Search;Direct;Organic Search;Direct;Display,5,0,0.0
3279,Display;Direct,2,1,40.48
3280,Social Media,1,1,46.29
3281,Social Media;Organic Search;Social Media;Organic Search,4,0,0.0
3282,Organic Search,1,0,0.0
3283,Organic Search;Email,2,1,71.94
3284,Paid Search,1,0,0.0
3285,Organic Search;Social Media;Social Media;Social Media;Display;Social Media;Social Media;Paid Search;Display;Direct,10,0,0.0
3286,Organic Search;Direct;Email;Direct;Direct,5,0,0.0
3287,Direct;Organic Search,2,0,0.0
3288,Organic Search;Email;Organic Search;Paid Search,4,0,0.0
3289,Email,1,0,0.0
3290,Display;Direct,2,0,0.0
3291,Paid Search,1,0,0.0
3292,Direct,1,1,27.83
3293,Paid Search;Email;Email;Paid Search;Social Media;Paid Search,6,1,58.79
3294,Direct,1,0,0.0
3295,Direct;Email;Email;Social Media,4,0,0.0
3296,Paid Search;Social Media;Display;Organic Search;Email;Paid Search,6,0,0.0
3297,Paid Search;Social Media,2,0,0.0
3298,Email;Social Media;Display,3,0,0.0
3299,Display;Direct;Organic Search;Social Media;Direct;Email;Display;Organic Search,8,0,0.0
3300,Social Media,1,0,0.0
3301,Display;Direct;Direct;Email;Direct,5,0,0.0
3302,Display;Paid Search,2,1,39.58
3303,Social Media;Social Media;Organic Search;Email;Display;Organic Search,6,1,12.15
3304,Paid Search,1,0,0.0
3305,Paid Search;Organic Search,2,0,0.0
3306,Direct,1,0,0.0
3307,Organic Search,1,0,0.0
3308,Direct;Paid Search,2,1,70.23
3309,Paid Search;Display;Direct,3,0,0.0
3310,Organic Search,1,0,0.0
3311,Organic Search,1,1,49.39
3312,Organic Search;Paid Search;Email;Email,4,0,0.0
3313,Organic Search;Display;Organic Search,3,1,17.69
3314,Direct,1,1,26.23
3315,Display,1,0,0.0
3316,Organic Search;Paid Search;Direct,3,0,0.0
3317,Organic Search,1,0,0.0
3318,Organic Search;Email;Display;Direct,4,1,18.94
3319,Organic Search;Social Media;Direct;Email;Direct;Display;Display;Organic Search;Paid Search;Direct;Organic Search,11,0,0.0
3320,Email;Social Media;Organic Search,3,1,17.2
3321,Display;Paid Search;Organic Search;Display;Display;Social Media,6,1,28.25
3322,Direct;Organic Search;Social Media;Paid Search,4,0,0.0
3323,Organic Search;Paid Search,2,0,0.0
3324,Email,1,0,0.0
3325,Email;Paid Search;Display;Direct,4,0,0.0
3326,Paid Search,1,0,0.0
3327,Organic Search;Paid Search,2,0,0.0
3328,Paid Search;Display;Direct,3,0,0.0
3329,Display;Direct,2,0,0.0
3330,Organic Search,1,0,0.0
3331,Display;Display;Display;Social Media;Paid Search,5,0,0.0
3332,Organic Search;Direct;Direct,3,1,24.0
3333,Direct;Social Media;Display;Paid Search,4,0,0.0
3334,Organic Search;Organic Search,2,0,0.0
3335,Social Media,1,0,0.0
3336,Social Media,1,0,0.0
3337,Social Media;Organic Search,2,0,0.0
3338,Paid Search,1,0,0.0
3339,Organic Search,1,0,0.0
3340,Direct;Direct,2,0,0.0
3341,Direct,1,0,0.0
3342,Organic Search;Direct,2,0,0.0
3343,Paid Search;Paid Search;Social Media;Email;Email;Direct,6,0,0.0
3344,Organic Search;Paid Search,2,0,0.0
3345,Organic Search,1,1,30.74
3346,Display;Social Media;Display;Organic Search,4,0,0.0
3347,Organic Search;Display;Email;Direct,4,1,20.46
3348,Email,1,0,0.0
3349,Organic Search;Paid Search;Email;Paid Search;Paid Search;Email;Email;Email;Paid Search,9,0,0.0
3350,Direct;Email;Direct;Paid Search,4,0,0.0
3351,Organic Search;Direct,2,1,40.99
3352,Organic Search,1,0,0.0
3353,Display;Direct,2,0,0.0
3354,Paid Search,1,1,22.21
3355,Paid Search,1,0,0.0
3356,Display,1,0,0.0
3357,Display,1,1,17.8
3358,Organic Search;Direct,2,0,0.0
3359,Organic Search;Paid Search;Paid Search;Email;Direct,5,0,0.0
3360,Organic Search,1,0,0.0
3361,Paid Search,1,0,0.0
3362,Organic Search;Email;Direct;Paid Search,4,1,27.86
3363,Direct;Display;Direct;Direct,4,0,0.0
3364,Paid Search,1,0,0.0
3365,Organic Search;Display;Email;Direct,4,0,0.0
3366,Social Media,1,0,0.0
3367,Email;Direct,2,1,26.45
3368,Direct,1,0,0.0
3369,Organic Search,1,0,0.0
3370,Organic Search,1,1,29.48
3371,Direct;Email;Paid Search;Email;Direct;Social Media;Social Media,7,0,0.0
3372,Organic Search,1,0,0.0
3373,Organic Search;Paid Search,2,0,0.0
3374,Organic Search,1,0,0.0
3375,Organic Search;Paid Search;Display;Direct;Display;Social Media,6,0,0.0
3376,Direct,1,0,0.0
3377,Social Media;Organic Search,2,0,0.0
3378,Organic Search;Email;Paid Search;Paid Search,4,1,91.02
3379,Organic Search;Email;Display;Display;Email;Display;Paid Search;Display;Social Media;Direct;Organic Search,11,1,137.4
3380,Organic Search;Social Media;Display;Display;Email;Direct,6,1,36.97
3381,Paid Search,1,0,0.0
3382,Organic Search;Display,2,0,0.0
3383,Direct;Social Media;Display;Email;Direct,5,0,0.0
3384,Paid Search;Direct,2,0,0.0
3385,Social Media,1,0,0.0
3386,Organic Search;Direct,2,0,0.0
3387,Organic Search;Paid Search,2,0,0.0
3388,Organic Search,1,0,0.0
3389,Paid Search;Paid Search;Social Media;Social Media;Social Media;Direct,6,0,0.0
3390,Direct,1,0,0.0
3391,Paid Search;Paid Search;Organic Search;Email;Organic Search,5,0,0.0
3392,Display;Direct,2,0,0.0
3393,Direct;Organic Search;Display;Display,4,0,0.0
3394,Paid Search;Direct,2,0,0.0
3395,Organic Search;Paid Search,2,0,0.0
3396,Display;Social Media;Social Media;Paid Search,4,1,35.44
3397,Social Media;Paid Search,2,0,0.0
3398,Social Media;Social Media;Paid Search;Paid Search,4,0,0.0
3399,Direct,1,0,0.0
3400,Social Media;Email;Paid Search;Organic Search;Direct,5,1,19.06
3401,Organic Search;Email;Email;Direct,4,0,0.0
3402,Organic Search;Social Media,2,0,0.0
3403,Organic Search,1,0,0.0
3404,Display,1,0,0.0
3405,Email,1,1,45.51
3406,Paid Search;Paid Search;Direct,3,0,0.0
3407,Organic Search;Display;Direct;Display;Organic Search;Display;Paid Search;Direct,8,1,53.38
3408,Organic Search;Paid Search;Social Media,3,0,0.0
3409,Social Media,1,0,0.0
3410,Paid Search,1,1,31.99
3411,Paid Search;Organic Search,2,0,0.0
3412,Direct,1,0,0.0
3413,Paid Search;Social Media;Paid Search;Social Media;Email;Direct,6,1,81.55
3414,Direct,1,0,0.0
3415,Organic Search;Email;Organic Search,3,0,0.0
3416,Email,1,0,0.0
3417,Display,1,0,0.0
3418,Social Media,1,0,0.0
3419,Organic Search,1,0,0.0
3420,Paid Search;Email;Paid Search;Direct;Paid Search,5,0,0.0
3421,Social Media;Organic Search,2,0,0.0
3422,Paid Search,1,0,0.0
3423,Organic Search;Email;Paid Search,3,0,0.0
3424,Direct;Direct;Direct,3,1,48.51
3425,Paid Search,1,0,0.0
3426,Organic Search;Display,2,1,20.7
3427,Direct,1,0,0.0
3428,Paid Search,1,0,0.0
3429,Paid Search,1,0,0.0
3430,Direct,1,1,67.38
3431,Organic Search;Paid Search;Display;Paid Search;Direct,5,0,0.0
3432,Direct,1,0,0.0
3433,Direct,1,0,0.0
3434,Direct,1,0,0.0
3435,Display;Paid Search;Direct,3,0,0.0
3436,Direct,1,0,0.0
3437,Direct,1,0,0.0
3438,Direct;Display;Social Media;Social Media;Direct,5,0,0.0
3439,Direct;Paid Search,2,0,0.0
3440,Paid Search;Email;Email;Direct,4,1,22.32
3441,Display;Email;Direct,3,0,0.0
3442,Organic Search;Display;Organic Search;Paid Search;Direct;Organic Search;Social Media;Email;Direct,9,1,29.77
3443,Direct;Direct,2,0,0.0
3444,Paid Search;Display;Display;Social Media;Direct,5,0,0.0
3445,Paid Search,1,0,0.0
3446,Organic Search;Organic Search,2,0,0.0
3447,Direct;Direct;Social Media;Social Media;Email,5,0,0.0
3448,Display;Paid Search;Paid Search,3,0,0.0
3449,Direct,1,0,0.0
3450,Paid Search;Paid Search,2,0,0.0
3451,Social Media,1,0,0.0
3452,Organic Search;Social Media;Direct;Social Media;Paid Search,5,0,0.0
3453,Direct;Social Media;Social Media;Social Media;Direct;Email;Social Media;Paid Search;Direct,9,0,0.0
3454,Organic Search;Paid Search;Social Media;Organic Search;Direct;Direct;Email;Social Media;Email;Paid Search,10,0,0.0
3455,Paid Search;Organic Search;Paid Search,3,1,25.86
3456,Organic Search;Email;Social Media;Social Media;Organic Search;Display;Social Media,7,0,0.0
3457,Display,1,0,0.0
3458,Social Media,1,0,0.0
3459,Organic Search;Email;Paid Search,3,0,0.0
3460,Organic Search,1,0,0.0
3461,Display;Display;Social Media;Display,4,0,0.0
3462,Organic Search;Email,2,0,0.0
3463,Direct;Email;Paid Search;Social Media,4,0,0.0
3464,Social Media;Organic Search;Direct,3,0,0.0
3465,Organic Search;Email;Paid Search,3,1,200.82
3466,Direct;Organic Search,2,0,0.0
3467,Organic Search;Paid Search;Email,3,0,0.0
3468,Organic Search,1,0,0.0
3469,Organic Search;Social Media;Email;Email;Organic Search;Paid Search,6,0,0.0
3470,Paid Search;Organic Search;Email;Email;Paid Search;Paid Search;Paid Search;Direct,8,0,0.0
3471,Social Media;Email;Display;Display;Direct,5,0,0.0
3472,Organic Search;Email;Paid Search;Paid Search,4,0,0.0
3473,Organic Search;Display;Email;Social Media;Paid Search;Email;Email,7,0,0.0
3474,Direct,1,0,0.0
3475,Paid Search;Email;Display;Social Media;Paid Search;Direct,6,1,53.97
3476,Organic Search,1,0,0.0
3477,Organic Search;Email;Social Media;Organic Search;Email;Organic Search;Organic Search,7,1,45.24
3478,Organic Search;Paid Search;Direct,3,0,0.0
3479,Direct;Email;Organic Search;Email,4,0,0.0
3480,Organic Search,1,0,0.0
3481,Direct,1,0,0.0
3482,Social Media,1,0,0.0
3483,Direct;Social Media;Email;Email;Social Media;Social Media,6,0,0.0
3484,Paid Search,1,0,0.0
3485,Social Media;Paid Search;Social Media;Direct,4,1,26.7
3486,Direct;Email;Organic Search,3,1,56.16
3487,Social Media,1,0,0.0
3488,Social Media;Display;Email;Direct,4,1,5.73
3489,Paid Search,1,0,0.0
3490,Paid Search;Email;Direct;Direct;Email;Social Media;Display;Social Media;Organic Search,9,1,65.27
3491,Social Media;Paid Search;Direct,3,0,0.0
3492,Direct,1,1,12.22
3493,Display;Direct;Paid Search,3,0,0.0
3494,Display;Direct,2,0,0.0
3495,Direct,1,0,0.0
3496,Paid Search,1,0,0.0
3497,Social Media,1,0,0.0
3498,Organic Search;Display;Display;Email;Social Media;Organic Search,6,1,314.17
3499,Organic Search;Social Media,2,0,0.0
3500,Organic Search;Email;Email;Display;Organic Search,5,0,0.0
3501,Paid Search;Organic Search,2,0,0.0
3502,Social Media,1,0,0.0
3503,Direct;Display;Direct;Email;Organic Search;Paid Search;Direct,7,1,59.96
3504,Paid Search,1,1,6.27
3505,Paid Search;Social Media;Display;Display;Social Media,5,0,0.0
3506,Organic Search,1,0,0.0
3507,Direct,1,1,14.53
3508,Organic Search;Email;Email,3,0,0.0
3509,Paid Search;Social Media;Email;Email;Social Media;Email;Social Media;Direct,8,0,0.0
3510,Direct,1,0,0.0
3511,Paid Search;Organic Search,2,0,0.0
3512,Direct,1,0,0.0
3513,Paid Search,1,1,41.54
3514,Social Media;Direct,2,0,0.0
3515,Direct;Direct,2,0,0.0
3516,Paid Search,1,0,0.0
3517,Social Media,1,0,0.0
3518,Paid Search,1,0,0.0
3519,Display;Organic Search,2,0,0.0
3520,Social Media;Paid Search,2,1,46.66
3521,Organic Search,1,0,0.0
3522,Social Media;Organic Search;Direct,3,0,0.0
3523,Paid Search;Social Media,2,1,26.01
3524,Organic Search,1,0,0.0
3525,Direct,1,0,0.0
3526,Paid Search;Organic Search;Organic Search;Organic Search,4,0,0.0
3527,Paid Search,1,0,0.0
3528,Paid Search;Direct,2,0,0.0
3529,Organic Search,1,0,0.0
3530,Organic Search;Paid Search;Email,3,0,0.0
3531,Direct;Display;Direct;Email;Social Media;Social Media;Organic Search,7,0,0.0
3532,Email;Organic Search;Organic Search;Email;Organic Search;Direct,6,1,30.44
3533,Paid Search;Paid Search,2,0,0.0
3534,Direct,1,0,0.0
3535,Email;Social Media;Display;Direct,4,0,0.0
3536,Paid Search;Direct;Organic Search,3,0,0.0
3537,Social Media;Display;Direct,3,0,0.0
3538,Organic Search;Email;Organic Search,3,0,0.0
3539,Direct,1,0,0.0
3540,Direct;Organic Search;Display;Direct,4,1,29.76
3541,Email;Direct,2,0,0.0
3542,Paid Search,1,0,0.0
3543,Direct,1,1,43.13
3544,Social Media,1,0,0.0
3545,Social Media;Email;Direct;Email;Email;Social Media;Email;Paid Search;Organic Search;Social Media;Organic Search,11,1,35.79
3546,Paid Search;Organic Search;Organic Search;Paid Search,4,0,0.0
3547,Display;Email;Display;Direct;Paid Search;Paid Search;Social Media;Social Media;Paid Search,9,0,0.0
3548,Social Media;Direct,2,0,0.0
3549,Display;Display,2,0,0.0
3550,Organic Search;Social Media;Paid Search,3,1,70.62
3551,Direct,1,0,0.0
3552,Direct,1,0,0.0
3553,Paid Search,1,0,0.0
3554,Social Media;Organic Search,2,0,0.0
3555,Display,1,0,0.0
3556,Display;Direct,2,1,23.18
3557,Direct;Display;Direct,3,0,0.0
3558,Direct;Direct,2,1,56.74
3559,Direct;Organic Search;Organic Search,3,1,76.21
3560,Direct,1,0,0.0
3561,Organic Search;Direct,2,0,0.0
3562,Social Media;Social Media;Email;Paid Search,4,0,0.0
3563,Paid Search;Email;Direct;Direct,4,0,0.0
3564,Direct;Display;Organic Search;Direct,4,0,0.0
3565,Direct;Display;Social Media;Paid Search;Direct,5,0,0.0
3566,Social Media;Email;Email;Display;Organic Search,5,0,0.0
3567,Organic Search;Organic Search;Display;Email;Display;Email;Social Media;Paid Search;Display;Email,10,0,0.0
3568,Paid Search;Email;Email;Direct,4,0,0.0
3569,Organic Search;Email;Display;Email;Organic Search;Paid Search;Organic Search,7,1,31.11
3570,Organic Search;Direct;Social Media;Email;Direct,5,0,0.0
3571,Social Media;Direct,2,0,0.0
3572,Organic Search,1,0,0.0
3573,Organic Search;Organic Search,2,0,0.0
3574,Paid Search;Paid Search;Social Media;Paid Search,4,0,0.0
3575,Organic Search;Display;Display;Display;Email;Social Media;Social Media;Email;Email;Direct,10,0,0.0
3576,Social Media;Display;Social Media,3,1,41.43
3577,Display;Organic Search,2,0,0.0
3578,Organic Search;Email;Email;Direct;Display;Direct,6,1,98.3
3579,Direct;Display;Social Media;Email;Organic Search,5,1,37.38
3580,Organic Search,1,1,14.52
3581,Paid Search,1,0,0.0
3582,Organic Search,1,0,0.0
3583,Organic Search;Direct;Social Media;Social Media;Direct,5,0,0.0
3584,Email,1,0,0.0
3585,Paid Search,1,0,0.0
3586,Organic Search;Direct,2,0,0.0
3587,Paid Search,1,0,0.0
3588,Organic Search;Email;Organic Search;Display;Email;Organic Search;Display;Display;Direct;Direct,10,1,52.01
3589,Email;Social Media,2,0,0.0
3590,Organic Search;Display;Direct,3,0,0.0
3591,Email;Display;Social Media;Email;Direct;Paid Search,6,1,46.83
3592,Paid Search;Social Media;Direct;Paid Search;Email;Direct,6,1,74.5
3593,Display;Paid Search,2,0,0.0
3594,Direct;Direct,2,0,0.0
3595,Organic Search;Organic Search,2,0,0.0
3596,Organic Search,1,0,0.0
3597,Paid Search,1,0,0.0
3598,Email,1,0,0.0
3599,Paid Search;Paid Search,2,0,0.0
3600,Paid Search;Email;Direct,3,1,20.41
3601,Social Media,1,1,22.25
3602,Organic Search;Email;Email;Direct;Direct,5,1,41.91
3603,Direct;Paid Search;Paid Search;Social Media;Organic Search,5,0,0.0
3604,Social Media;Organic Search;Social Media;Social Media;Email;Direct,6,0,0.0
3605,Paid Search,1,0,0.0
3606,Organic Search,1,1,51.63
3607,Organic Search;Display;Organic Search;Social Media,4,1,31.13
3608,Display;Email;Social Media;Paid Search,4,0,0.0
3609,Organic Search;Display;Display;Email;Social Media;Organic Search,6,0,0.0
3610,Paid Search;Organic Search,2,1,51.41
3611,Organic Search;Direct;Paid Search,3,0,0.0
3612,Display;Email;Social Media;Social Media;Direct,5,0,0.0
3613,Paid Search,1,0,0.0
3614,Direct,1,0,0.0
3615,Display;Display;Social Media;Social Media;Email;Direct,6,0,0.0
3616,Organic Search,1,0,0.0
3617,Paid Search,1,0,0.0
3618,Paid Search;Display,2,0,0.0
3619,Organic Search;Paid Search;Social Media;Direct,4,0,0.0
3620,Organic Search;Email;Direct,3,0,0.0
3621,Organic Search;Social Media;Organic Search;Direct;Email;Email;Paid Search;Email;Email;Email;Paid Search;Direct,12,1,74.27
3622,Organic Search,1,0,0.0
3623,Organic Search,1,1,21.18
3624,Display;Social Media;Organic Search;Email;Paid Search;Social Media;Display;Email;Direct,9,1,20.54
3625,Direct;Email;Organic Search;Organic Search;Paid Search;Display;Display;Social Media;Social Media,9,1,14.88
3626,Organic Search;Paid Search,2,0,0.0
3627,Paid Search;Display;Email;Social Media,4,0,0.0
3628,Social Media;Email;Direct,3,1,16.67
3629,Organic Search;Organic Search,2,0,0.0
3630,Display,1,0,0.0
3631,Display,1,0,0.0
3632,Paid Search,1,0,0.0
3633,Display;Social Media;Social Media,3,1,59.83
3634,Display;Email;Email;Direct,4,0,0.0
3635,Organic Search;Paid Search,2,0,0.0
3636,Paid Search,1,0,0.0
3637,Organic Search;Social Media;Display;Display;Paid Search,5,0,0.0
3638,Paid Search;Direct;Social Media;Paid Search,4,0,0.0
3639,Display,1,0,0.0
3640,Display;Direct,2,0,0.0
3641,Social Media,1,0,0.0
3642,Organic Search;Paid Search;Paid Search,3,0,0.0
3643,Paid Search;Direct,2,0,0.0
3644,Paid Search;Direct,2,0,0.0
3645,Email,1,0,0.0
3646,Direct;Direct,2,0,0.0
3647,Social Media,1,0,0.0
3648,Display;Paid Search,2,0,0.0
3649,Paid Search;Social Media;Paid Search,3,0,0.0
3650,Paid Search;Social Media;Social Media;Email;Direct,5,0,0.0
3651,Organic Search;Email;Organic Search,3,0,0.0
3652,Social Media;Paid Search;Social Media;Social Media;Organic Search;Social Media;Organic Search,7,0,0.0
3653,Social Media,1,0,0.0
3654,Email;Direct,2,0,0.0
3655,Organic Search;Direct,2,0,0.0
3656,Social Media;Display;Paid Search,3,0,0.0
3657,Organic Search;Display;Social Media,3,0,0.0
3658,Social Media,1,0,0.0
3659,Organic Search;Paid Search;Display;Direct;Social Media;Paid Search,6,0,0.0
3660,Social Media;Display;Social Media;Social Media;Direct,5,0,0.0
3661,Organic Search;Social Media;Social Media;Social Media;Email;Organic Search;Social Media;Social Media;Direct,9,0,0.0
3662,Direct,1,0,0.0
3663,Direct;Organic Search;Display;Organic Search,4,0,0.0
3664,Display;Email;Organic Search;Direct,4,0,0.0
3665,Email;Social Media;Display;Organic Search,4,0,0.0
3666,Organic Search,1,0,0.0
3667,Display,1,0,0.0
3668,Display;Social Media,2,0,0.0
3669,Email;Display;Direct,3,0,0.0
3670,Display;Social Media;Email;Direct,4,0,0.0
3671,Email,1,0,0.0
3672,Email;Email;Paid Search,3,0,0.0
3673,Paid Search,1,1,24.91
3674,Paid Search,1,0,0.0
3675,Email,1,0,0.0
3676,Organic Search;Email,2,0,0.0
3677,Social Media;Direct;Organic Search,3,0,0.0
3678,Direct;Display,2,1,21.32
3679,Display;Paid Search;Email;Direct;Paid Search,5,0,0.0
3680,Display;Direct,2,0,0.0
3681,Direct;Organic Search,2,0,0.0
3682,Organic Search;Paid Search,2,0,0.0
3683,Social Media,1,1,46.94
3684,Paid Search;Direct;Email,3,0,0.0
3685,Display;Organic Search;Direct;Social Media;Organic Search,5,0,0.0
3686,Display,1,1,20.86
3687,Paid Search;Email;Paid Search;Email;Paid Search;Paid Search;Display;Direct;Email;Email;Email,11,0,0.0
3688,Organic Search,1,0,0.0
3689,Paid Search,1,0,0.0
3690,Organic Search;Social Media;Social Media,3,0,0.0
3691,Direct;Organic Search;Social Media;Social Media;Paid Search;Email;Organic Search;Email;Social Media,9,1,27.18
3692,Display,1,0,0.0
3693,Organic Search;Email,2,1,30.12
3694,Paid Search,1,0,0.0
3695,Paid Search,1,0,0.0
3696,Direct,1,0,0.0
3697,Paid Search;Direct,2,0,0.0
3698,Direct,1,1,38.97
3699,Paid Search;Direct;Social Media;Display;Email;Paid Search,6,1,18.99
3700,Display;Social Media;Social Media;Social Media,4,0,0.0
3701,Organic Search;Organic Search,2,0,0.0
3702,Organic Search;Email;Display,3,1,19.16
3703,Organic Search;Organic Search;Direct;Social Media;Social Media;Direct,6,0,0.0
3704,Organic Search;Paid Search;Social Media;Direct,4,0,0.0
3705,Direct,1,0,0.0
3706,Organic Search;Paid Search,2,0,0.0
3707,Organic Search,1,0,0.0
3708,Organic Search;Paid Search,2,0,0.0
3709,Paid Search;Email;Display;Email;Email;Display;Direct,7,0,0.0
3710,Paid Search,1,0,0.0
3711,Organic Search,1,0,0.0
3712,Organic Search;Direct,2,0,0.0
3713,Direct;Display,2,0,0.0
3714,Organic Search,1,0,0.0
3715,Display;Social Media;Social Media;Email;Email;Email;Paid Search,7,0,0.0
3716,Organic Search;Social Media;Direct,3,0,0.0
3717,Organic Search;Paid Search;Display;Direct;Email;Social Media;Direct,7,0,0.0
3718,Display;Paid Search,2,0,0.0
3719,Display;Organic Search;Organic Search,3,1,34.45
